"Label","Text","Token_Length","Avg_Token_Length"
"hate_speech"," মুসলিম নামধারী নাস্তিক বল হিন্দু ধর্ম গালিঘালাছ কর না মুসলিম গালিগালাজ কর না ভুয়া ধর্ম নিয়েমুসলিম শুধু সত্য প্রকাশ কর যখন হিন্দু অামা কোরবানি নি বাজ কথা বল তখন চেতনা ক থাকে? অ দুরগ ভোদা গন্ধ এ গনেশ ও জান ইসলাম কখনো … ","43","14"
"inciteful"," এনিমি প্রোপার মান কি আমা বুঝি বলবেম আর গণিমত মাল জিনিষ্ কি? এখন আর হিন্দু মুর্খ ন আপনা কোরান হাদ এখন হিন্দু পড় ফেল আপনা রাজনৈতিক মতবাদ ইসলাম সম্পর্ সবা জান গ এখন মিথ্যা বল সত্য লুকি রাখা যাব না বাংলাদাশ ১৯৪৬ থ এ যাবত কত লক্ষ হিন্দু হত্যা হত্যা কর ধর্ষন কর তা সম্পদ গণিমত বানি লোঠ কর ত কোন হিসেব ন আপনা পুর পুরুষ যদি আর থ এস থা তাহল আপনা এ ভুমির অধিকারি হ কিভাব ভারত অরধেক চিনি নি হিন্দু থ তারপর দেড় কো হিন্দু তাড়ি দি কিন্ত জমি দি না ","94","14"
"inciteful"," হাহাহা এক ভাগ বাদ সা দুনিয়া সুলতান ছিলো এরপর মোঘল সম্রাট নবাব রাজা হাজারো রাজ্য কর দুনিয়া র শুরু মুসলিম দি আদম আ হিন্দু ইংরেজ কৃতদাস হ মুসলমান খা পর ভিক্ষা নি ইংরেজ রা জান কোন একদিন হিন্দু কোনো ভাব ভারতবর্ষ মুসলমান গড়া ধর রাখ পারব না ভারত খাবার নাম ও মোদীর বাড়ি সহ কেল্লা তাজমহল হাজ জায়গা ভিজিটর এর টাকা এখন হিন্দু পেট চল ","65","14"
"communal_attack"," হিন্দু রা ধর্ম মিথ্যা না এ পু ইবলিশ সয়তান মিথ্য পুজারি মূর্খ আম মুসলমান চা সা দুনিয়া আল কোরআন শরীফ পরুক কোলকাতা এিপু আসাম মেঘালয় মিয়ানম বাংলাদেশ ছিলো মান যখন পাকিস্তান ছিলো তারপর যেনো মহা শিক্ষিত দিদি কি হ ! পড়ালিখ ও দরক না মাসি পিসি কা জিগ্যেস করল তো হ গোমুএ আর খোলা টয়লেট রেনডিয়া দের পু হতাশাগ্রস্ত পাগল মূর্খ বানি ভিজিটর গাইড কাজ কর ইংলিশ বলল শিইইইই কখিত হয়না যা সকাল শুরু হ তুলসি গাছ পুজা কর এ তুলসি গাছ ঔষধি ও সর্দি কাশির ঔষধ আল কোরআন শরীফ পরেছেন?! মিথ্যাুক তাহল এ ভুয়া কথা লিখত না ","96","14"
"hate_speech"," কলকাত বোকাচোদাগুল কমেন্ট মান বিনোদন ","5","22"
"communal_attack"," খানকির পুত মালাউন কুত্ত বাচ্চা তো বস্তায় ভর বঙ্গোপসাগর ফেলা হব ","11","17"
"inciteful"," অসাম্প্রদায়িক মুসলিম পরিণতি খুব খারাপ ","5","22"
"inciteful"," হিন্দু যেমন সাম্প্রদায়িক আমা সাম্প্রদায়িক হ হব ","7","21"
"inciteful"," অন্যথা তা পু দেশ তা বল দা করব ","8","13"
"inciteful"," জাগো মুসলিম জাগো!!! ","3","15"
"hate_speech"," মুসলিম নামধারী নাস্তিক বল হিন্দু ধর্ম গালিঘালাছ কর না মুসলিম গালিগালাজ কর না ভুয়া ধর্ম নিয়েমুসলিম শুধু সত্য প্রকাশ কর যখন হিন্দু অামা কোরবানি নি বাজ কথা বল তখন চেতনা ক থাকে? অ দুরগ ভোদা গন্ধ এ গনেশ ও জান ইসলাম কখনো অন্য ধর্ম অাগাত কর না বরং অন্য ধর্ম সত্য প্রকাশ কর অ হিন্দু ধর্ম সব চ কথা বার্তা হিন্দু ধর্ম য ভুয়া এ সকল মুসলিম প্রচ ক উচিত নয়ল মুসলিম পোলাপাইন পর হিন্দু হ যাব কারন মোদী রা এ সুযোগ অপেক্ষা বস অা হিন্দু মুসলিম মারবেবোদ্ধা মুসলিম মারবেইহুদী মুসলমান মারব অ ত জন্য মুসলিম কিছু বল পারব না? ","98","15"
